rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,id,senti_lst,label,score
3,They smell awful,"These would of been great if it wasnt for the smell. I washed it before using it and my baby seemed  to like it. Then i smelled it, the smell of plastic is so strong even washing it wont go away. Kind of smells like the slime kids play with or worse. So now im not sure if i want to put it in my baby's mouth again. They do work for what is intended though, it is just the smell. Not sure if others have noticed it.","[{'small_image_url': 'https://m.media-amazon.com/images/I/51evUoRJxAL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51evUoRJxAL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/51evUoRJxAL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/51rLqkZgMYL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51rLqkZgMYL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/51rLqkZgMYL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/7100+lyPnIL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/7100+lyPnIL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/7100+lyPnIL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09H6L7SHD,B09H6L7SHD,AGU7PO73VGUO6TWDTPEEAP7JGC5Q,2022-02-07 03:58:25.339,0,False,1879,"('NEGATIVE', 0.9846163988113403)",NEGATIVE,0.9846163988113403
2,Didn’t live up to expectations.,"We bought this to keep the horde of feral cats in our neighborhood from using our front yard as a litter box. We followed the directions (and even extended the daily application by 4 days) but  it did very little to deter them from using our mulched area as a bathroom. If keeping wild cats out of your yard is your intended purpose for this spary, my experience is that it doesn’t do the trick.",[],B071VXZFBW,B0CCWPQL6X,AFSOHF2TWMO7TO4SUBTTFMITBNHA,2022-07-31 17:06:12.266,12,True,1880,"('NEGATIVE', 0.9992361068725586)",NEGATIVE,0.9992361068725586
5,perfect to hold a sample of dyes for my students for silk painting,samples,[],B07XBXWR42,B07XBXWR42,AFGT7LMOSLGL4WN6QLWEQXB5SAQQ,2021-02-20 15:40:56.312,0,False,1881,"('POSITIVE', 0.9785110354423523)",POSITIVE,0.9785110354423523
5,Great product,"This was a life saver for me on my last long trip.  I typciially use a powder formula for my prebiotic, but traveling makes this very inconvenient.  These capsules worked just as well and were easy to use and travel with.  Very effective product that I will use in the future when I travel.",[],B01CTBDDWY,B01CTBDDWY,AFEMZUTXJWTDVKGDG2MXYP7MIIDA,2017-08-02 13:56:23.768,5,True,1882,"('POSITIVE', 0.9655182361602783)",POSITIVE,0.9655182361602783
5,Good alfalfa source,Good product.  Shipped quickly.  Thank you,[],B01HP1VKC8,B01HP1VKC8,AFEMZUTXJWTDVKGDG2MXYP7MIIDA,2017-04-10 19:29:45.000,0,True,1883,"('POSITIVE', 0.9998575448989868)",POSITIVE,0.9998575448989868
5,A++++ Very nice!,"Stronger than my old dollar store readers. I needed new magnifiers for crafts. My old ones got chewed by my puppy. I decided to try stronger ones. These do the trick and are stronger than what I needed. Like the fashionable colors. I might take a pair to work and keep on my desk. This is very handy to have spares. I have super high powered ones that only work for jewelry inspection, but not very useful. The +5.00 is good for hand work and miniatures.",[],B0161WA5NW,B0161WA5NW,AFC4JU2JAT5WGHKK4CIDWN25KDJA,2016-04-20 21:42:06.000,0,True,1884,"('POSITIVE', 0.9524555802345276)",POSITIVE,0.9524555802345276
2,Forgot,Look at the way these came ... I have to straighten them  out! I don’t even know if they’re going to taste like because looks like they’ve been in some ways back office or store room for a while Forgot for sure I will upgrade this when I get that information,[],B0089YX08I,B0089YX08I,AHLLSVTTSQ4BELN5KCOUTXUIYHHA,2019-06-28 18:52:25.313,1,True,1885,"('NEGATIVE', 0.9994562268257141)",NEGATIVE,0.9994562268257141
5,tastes great,tastes great,[],B001180348,B0797M8SFS,AG2KJVOGRSLWSP4YPUCS4P3JCIXQ,2018-10-24 16:51:28.407,0,True,1886,"('POSITIVE', 0.9998722076416016)",POSITIVE,0.9998722076416016
5,Great alternative paper towels,Great alterative paper towel. Wipes up stuff easily and is as durable as normal paper towels.,[],B09YPVVR11,B09YPVVR11,AEHMQSTB6ESWFAT4AHROTV6M7VWA,2022-08-19 02:35:35.746,0,False,1887,"('POSITIVE', 0.9991157650947571)",POSITIVE,0.9991157650947571
5,Great for workouts,"These drink packets are perfect for rehydrating after a long bike ride. They are very compact and light, which is nice for being out and about. The drink has nice flavor and isn't overly fruity or sugary.",[],B08ZNW4BSS,B08FXLZQSP,AEHMQSTB6ESWFAT4AHROTV6M7VWA,2021-07-19 16:40:13.421,0,False,1888,"('POSITIVE', 0.9996368885040283)",POSITIVE,0.9996368885040283
5,Compostable,This worked very well for covering my dish to take to the potluck. It was clingy like what I am used to but had the added bonus of being compostable!,[],B093WHT12C,B093WHT12C,AEHMQSTB6ESWFAT4AHROTV6M7VWA,2021-07-09 15:58:43.179,0,False,1889,"('NEGATIVE', 0.5264431238174438)",NEGATIVE,0.5264431238174438
4,Decent reusable option,"These are a decent option if you are looking for a reusable period product. They are easy to use and clean, but I do find them a bit bulky. I like that the inner lining is black so I don’t have to worry about stains.",[],B08YK3C62G,B08YK3C62G,AEHMQSTB6ESWFAT4AHROTV6M7VWA,2021-05-30 17:55:37.987,0,False,1890,"('NEGATIVE', 0.9703379273414612)",NEGATIVE,0.9703379273414612
3,Ok in a pinch,"This is ok if you are only going to use it for a short time, but I would invest in something better if you are going to wear it all day every day. This item came with one set of glasses/frames that you could stick the 5 disposable shields to. It was pretty hard to get it to work. It looked like there was a groove for the shield to fit into, but I could never get it in. The adhesive was pretty lame. By the end of two hours it was coming off. So much for extra protection.",[],B08HQ3ZH83,B08HQ3ZH83,AEHMQSTB6ESWFAT4AHROTV6M7VWA,2020-11-30 18:23:09.097,0,False,1891,"('NEGATIVE', 0.9995431900024414)",NEGATIVE,0.9995431900024414
4,Relaxing bath,"This provided a nice relaxing bath. I personally prefer traditional lavender scents. This one smells more floral than lavender-y. It did bubble and fizz, which created  an inviting bath.",[],B0876GXM2L,B0876GXM2L,AEHMQSTB6ESWFAT4AHROTV6M7VWA,2020-09-13 01:32:55.902,0,False,1892,"('POSITIVE', 0.9994327425956726)",POSITIVE,0.9994327425956726
2,Such a letdown,"I was so looking forward to this foot soak, but it failed to deliver. It seems to me I may have just gotten a defective product. It is super oily/liquid-y instead of dry salt. It is almost as if the machine adding the ingredients to the bag malfunctioned and added 1 cup of oil instead of 1 tbsp. Also, it isn’t 16 oz like it says on the listing. The item I received was much lighter and smaller which also might be tied to the defective mixture. On the bright side, the scent is powerful and lovely.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61cXFsfWROL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61cXFsfWROL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61cXFsfWROL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08F2Q4LJ9,B08F2Q4LJ9,AEHMQSTB6ESWFAT4AHROTV6M7VWA,2020-08-28 19:42:17.686,0,False,1893,"('NEGATIVE', 0.9932723641395569)",NEGATIVE,0.9932723641395569
5,Higher concentration,Great coq10. It is a higher concentration than most which is super nice. No more taking multiple pills for just one supplement.,[],B07CVNF4Z1,B07CVNF4Z1,AEHMQSTB6ESWFAT4AHROTV6M7VWA,2020-08-12 16:48:46.672,0,False,1894,"('POSITIVE', 0.9971537590026855)",POSITIVE,0.9971537590026855
4,Great deal,This is a lifetime supply of nasal relief packets. Just add them to your Neti pot with some distilled water and you are good to go! They really help if you have a sinus infection or really bad allergies.,[],B07YXCZY61,B07YXCZY61,AEHMQSTB6ESWFAT4AHROTV6M7VWA,2020-07-12 20:30:55.655,0,False,1895,"('POSITIVE', 0.9582810997962952)",POSITIVE,0.9582810997962952
4,Dollar store quality,"This product is pretty disposable. I will work for some cleaning, but not for very long. It is pretty equivalent to a sponge from the dollar store.",[],B07R3HFDBN,B07R3HFDBN,AEHMQSTB6ESWFAT4AHROTV6M7VWA,2020-07-09 19:21:33.600,0,False,1896,"('NEGATIVE', 0.9988601207733154)",NEGATIVE,0.9988601207733154
5,Clif bars for the win!,"Gotta love the good old clif bar. They really delivered on their original quality and creative ingenuity. These are just the right size for a snack at work (see my picture comparing the size of the mini bar to an original sized one I had on hand). They look really dark in color...probably just because of the coffee that has been added. You can really taste the espresso flavor, though it is very pleasant.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/8189P7dNMdL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/8189P7dNMdL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/8189P7dNMdL.jpg', 'attachment_type': 'IMAGE'}]",B085V5VZFY,B085V5VZFY,AEHMQSTB6ESWFAT4AHROTV6M7VWA,2020-07-01 03:03:48.167,0,False,1897,"('POSITIVE', 0.9993447661399841)",POSITIVE,0.9993447661399841
5,Just the thing to have on hand,"This is just the thing to have on hand. With the whole COVID outbreak this is the kind of supplement that you don’t need until you really need it. I like that it has elderberry, vitamins and b in addition to the standard vitamin c.",[],B086MC3SJH,B086MC3SJH,AEHMQSTB6ESWFAT4AHROTV6M7VWA,2020-06-21 03:53:33.862,0,False,1898,"('POSITIVE', 0.9989123344421387)",POSITIVE,0.9989123344421387
4,Great zero waste product,"This is an easy switch to make both for the planet and for your wallet. I have had a set of dryer balls (a different brand) for 3+ years and they are still going strong. These don’t feel like they are wrapped quite as tightly as my old set, but I fully expect them to last over a year. They don’t leave any fuzz behind on my clothes and they don’t have any weird chemicals. This is a very affordable option to substitute for dryer sheets.",[],B085XW81V8,B085XW81V8,AEHMQSTB6ESWFAT4AHROTV6M7VWA,2020-06-09 03:07:44.960,0,False,1899,"('POSITIVE', 0.9864704012870789)",POSITIVE,0.9864704012870789
4,Great “give-away” containers,Pretty standard Tupperware. This is a great bulk option if you find that folks aren’t bringing back your borrowed containers. I just wish there was more than one size.,[],B07WK4BPHD,B0838WBM74,AEHMQSTB6ESWFAT4AHROTV6M7VWA,2020-02-06 17:30:50.990,0,False,1900,"('NEGATIVE', 0.9797788858413696)",NEGATIVE,0.9797788858413696
4,Very happy,I am very happy with this supplement. I have purchased from this company before and have never had issues. Magnesium is great to help with muscle soreness.,[],B07TDSJZMR,B07TDSJZMR,AEHMQSTB6ESWFAT4AHROTV6M7VWA,2019-08-27 21:13:16.785,1,True,1901,"('POSITIVE', 0.9996292591094971)",POSITIVE,0.9996292591094971
1,Don’t get,Soap just falls right out it feel nice but ur soap doesn’t stay in it at all I filled it up put it down the grave it again all of soap was where it was sitting,[],B08W2GY3KV,B08W2GY3KV,AEI2RU7L6HNEIRIZ6WGVWS7WRZXA,2021-08-21 13:58:59.014,1,True,1902,"('NEGATIVE', 0.9975863695144653)",NEGATIVE,0.9975863695144653
5,Five Stars,The perfect straws for a Root beer float!,[],B01FRTOGAS,B01FRTOGAS,AGS6JW322TFSPGTEPOIM4WYO4B2A,2016-12-07 18:38:40.000,0,False,1903,"('POSITIVE', 0.9996008276939392)",POSITIVE,0.9996008276939392
2,Gouging! Way overpriced.,"This product is a great idea. It works pretty well, although it doesn't always register when I drink and keeps flashing. Doesn't work at all with a straw. Still, it reminds me to hydrate and I really need that. My only real complaint is that it is worth about $5, not the $25+ that I paid for it. I hate that it is the only thing I could find that does this job. The manufacturer/seller should be ashamed for charging so much for a very basic gadget. If you can, wait until someone with ethics makes something that does the job that this product does.",[],B08SWWW72L,B07C8D64F1,AFTH55T3HNK53XGK7DIJSEBCBRIA,2023-02-15 14:50:42.586,1,True,1904,"('POSITIVE', 0.925934374332428)",POSITIVE,0.925934374332428
5,Flexible and can be shaped to fit the bottle,"I like this brush for cleaning the inside of my decanter.  I can bend the tip to reach the top inside, as well as the bottom inside.  The best thing is this brush is dishwasher safe.",[],B075RX69Q9,B075RX69Q9,AHGOGIXBW2O3FNOR6TNS62IRGFGQ,2018-08-12 16:22:13.499,2,True,1905,"('NEGATIVE', 0.8757079839706421)",NEGATIVE,0.8757079839706421
5,Good bath poofs!,"Great value and really nice sponge that has substance to it, not just a piece of netting tied together.",[],B0872PD982,B0872PD982,AEDNAEWR3BD3KK6RBSLUV2AJT4TQ,2021-05-15 21:34:16.094,0,True,1906,"('POSITIVE', 0.9996886253356934)",POSITIVE,0.9996886253356934
5,Great for skin protection,This is exactly what I need. I need the extra protection against harsh chemicals in my work environment. It goes on soft and does not feel heavy or greasy. This size jar will last me quite a long time.,[],B07CJXFTWL,B07CJXFTWL,AGZYNKTWTUPP4ZLJ77LH7TFL6Y5A,2019-02-18 09:26:33.267,0,False,1907,"('POSITIVE', 0.9885008335113525)",POSITIVE,0.9885008335113525
4,A meal substitute when I need one,I travel a lot and don't always have access to food. I like to carry these as they are convenient and tasty for a nutrition bar. The other types tend to be too large and too sweet tasting for me. This size is much better. I can eat enough without getting tired of the taste and is just enough to satisfy my hunger until I can get a proper meal.,[],B001G8W76A,B001G8W76A,AGZYNKTWTUPP4ZLJ77LH7TFL6Y5A,2011-11-28 16:54:31.000,1,True,1908,"('POSITIVE', 0.9784734845161438)",POSITIVE,0.9784734845161438
5,good,Excellent! No twigs or anything like that. I also checked it and it turned my flashlight on so it's the real deal.,[],B00IJ5XN3O,B00IJ5XN3O,AGCYSGOBKNTIDQ25NKKBP5DRY7YA,2018-04-13 01:44:44.963,30,True,1909,"('POSITIVE', 0.9977881908416748)",POSITIVE,0.9977881908416748
5,Works just right,"I got one of these temporary sunglasses from my eye doctor. I am tired of buying clip on sunglasses just to have them get scratched or broken. These work great, and when one is scratched up, I’ll throw it and grab a new one. Perfect.",[],B077L4YM3S,B077L4YM3S,AH6ZFEXQ7OJHMLOC5VH6ZGJJ4H2Q,2023-03-09 18:50:08.237,0,True,1910,"('POSITIVE', 0.9908589720726013)",POSITIVE,0.9908589720726013
1,Three Stars,"It works, but it's not really powerful enough.",[],B01B4FQXG4,B01B4FQXG4,AHNMFDYTHCPQLQO3ECFMJZIWXQMA,2017-04-03 03:34:21.000,0,True,1911,"('NEGATIVE', 0.9966849684715271)",NEGATIVE,0.9966849684715271
4,"Beware, larger granules, but great price and quality.","Though the price per pound is as good as  Anthony's Erythritol, which I usually buy in 5 lb bags, this product has slightly larger granules and will not pour through my sugar dispenser.  Since Erythritol in general does not dissolve as easily as sugar, it seems unwise to make larger crystals which may not dissolve in baking and in other recipes.  The taste and quality (GMO free) are great and there are no lumps.  The package is attractive and re-seals.  I bought this to try using a smaller, more a convenient bag  since it was the same price per pound, but I will not be buying this brand again.",[],B0108UFTF2,B07DF7L7XL,AF5WYC2PKGDZDTIHU6YA3KMGGTSA,2016-02-18 15:20:03.000,14,True,1912,"('POSITIVE', 0.9858953356742859)",POSITIVE,0.9858953356742859
5,Satisfied my fruit cravings AND my protein needs :),"When I work out, I like to supplement my protein, so I've tried many brands and flavors including Solgar and Quest.  I've also tried a number of Syntrax Nectar flavors - some I like, some I don't, but Fuzzy Navel is my favorite. It's just a little sour for me, so I add a little stevia, and voila!  A fruity treat that helps me meet my protein goals on workout and after-workout days.  No weird smells or tastes, fairly easy to mix up, great when stirred into water and then blended with ice!",[],B001180348,B0797M8SFS,AEGGHCKB32ZBMXYLDF2BZVWUIOTQ,2017-07-19 05:58:40.220,0,False,1913,"('POSITIVE', 0.9958613514900208)",POSITIVE,0.9958613514900208
4,Perfect!,"I am forever putting my glasses down and covering them up when I am working, so I am constantly searching for my glasses when I could be working! These are a great buy for a set of three different colors, and are well made. No more losing my glasses!",[],B01FFQQNRW,B01FFQQNRW,AEQ4BCIGVRURGA44DXWDJQW4O5CQ,2017-05-25 05:48:01.000,0,False,1914,"('POSITIVE', 0.9994432330131531)",POSITIVE,0.9994432330131531
5,Loving this sonic toothbrush!,"Works great on sensitive teeth, has reduced tartar buildup, superior quality, really holds a charge, hard travel case an awesome bonus.",[],B07MG4GZWW,B07MG4GZWW,AG3AE3HUY5WJLA4QL7ZCLMOATLQQ,2019-08-25 07:50:44.510,0,False,1915,"('POSITIVE', 0.999201238155365)",POSITIVE,0.999201238155365
5,Sturdy and Safe,No Assembly required.  Very sturdy and safe to use.  I used this in my bath room as tub is little higher to get in.<br />I give five stars because it is very sturdy and safety when used in wet places. My Aunt is of 185 pounds and easily get in after taking step in this and get in to tub .,[],B002VWK118,B0979WC2RQ,AEBNFPA2Z7EYIIDJMOTSTEDE6ZRQ,2019-10-04 00:02:50.357,1,True,1916,"('POSITIVE', 0.9205519556999207)",POSITIVE,0.9205519556999207
5,My fav files,Best ones,[],B019PNT54E,B019PNT54E,AF6TENYTEF4TFAQXHACAS645PGQA,2023-01-10 00:53:32.319,0,True,1917,"('POSITIVE', 0.9998007416725159)",POSITIVE,0.9998007416725159
5,Wonderful!,"Perfect product for what we needed them for! I scooped ice cream into each one, fed a straw and a spoon into the slot of each lid, and put them all in the freezer...at party time, we scooped ice into the tub I had them in, everyone could choose their own flavor soda to pour over the ice cream in their cup, and each person got to have an easy, no mess ice cream soda. It couldn't have worked better. Thanks!<br />My only complaint is that the lids stuck together really badly and took me forever to separate some of them.",[],B072QRSQC6,B072QRSQC6,AFOBR3UY5AYPAMIWK4EQVKBXSD2Q,2017-08-14 07:33:53.846,0,True,1918,"('NEGATIVE', 0.9930517673492432)",NEGATIVE,0.9930517673492432
4,Scent of lavender was awesome doing yoga outside I can still smell it.,The plastic bottle it comes in is cheap and useless it sprays poorly and it leaks when you tip it on its side to spray. Probably transfer into a manduka container.,[],B00XQBHJOU,B0C1HHXQ94,AGNU6B4ECPLHRTNSLRUFRL6JX7MA,2022-08-09 18:41:27.036,0,True,1919,"('NEGATIVE', 0.9997616410255432)",NEGATIVE,0.9997616410255432
5,Quality Asian style bench,"This Japanese style bench is a great addition to my bathroom, I love the ease of sitting under the shower and washing my legs and feet and not having to worry about balancing myself, Get one I think you will be very happy with this purchase.",[],B078NJN4YT,B078NJN4YT,AHPU5GULJ4BWJFIO52OHFHSN3EZA,2018-03-02 13:21:53.974,2,True,1920,"('POSITIVE', 0.9998537302017212)",POSITIVE,0.9998537302017212
5,Doing well with it,I like that it has the combination of supplements in this since I take each daily anyway. I especially like that it helps to improve my skin but I also take for my overall health and to help with my joints,[],B08Z29CV5L,B08Z29CV5L,AH6JLX5SJSUOJBBT6RRE2RDXIG6A,2022-03-24 23:11:28.019,0,False,1921,"('POSITIVE', 0.9855469465255737)",POSITIVE,0.9855469465255737
5,Great!,"As far as gifting tissue-paper goes, it's great quality at a great price for the amount. I have had no issues with tearing easily. I love the teal color!",[],B0846T577G,B0846T577G,AH6JLX5SJSUOJBBT6RRE2RDXIG6A,2021-07-27 16:07:27.649,0,True,1922,"('POSITIVE', 0.9998182654380798)",POSITIVE,0.9998182654380798
5,Beautiful packaging and presentation,"My two girls went nuts over these bath bombs.<br /><br />First of all they are packaged nicely and none of them came chipped or broken.<br /><br />They are lightly scented and lightly dyed. This makes me feel better as us ladies have to take precaution when bathing especially with harsh soaps and dyes. They are definitely not ""LUSH"" quality but still work well and look nice.",[],B07W9BKMK8,B07W9BKMK8,AGHETJ7PN7P2EEPPQZHFVHGV7TAA,2020-05-15 19:29:52.742,0,False,1923,"('POSITIVE', 0.9987881779670715)",POSITIVE,0.9987881779670715
4,a must for thick coarse hair,"I have very thick course hair and not only did this straighten my hair perfectly and it added shine. I did use a heat protectant. The brush side allowed me to straighten at the root and while it did get bone straight it did not straighten as well as other side.  But I love the brush side, Love the rotating cord. It’s just perfect!",[],B08Y8RVJ5J,B08Y8RVJ5J,AF2YKZQRMRGJ655I3MKQUYFGRQGA,2021-09-08 13:01:21.695,0,False,1924,"('POSITIVE', 0.9995923638343811)",POSITIVE,0.9995923638343811
4,Comfortable,These Aneercare washable menstrual pads are okay overall. I haven’t tried any other reusable pads like this so I can’t compare. So far I have used them as a pad after the 1st and 2nd day of my cycle when it is lighter. I was too nervous to use when I first started this month because I had to work all 16 hours t and didn’t want to risk having a huge mess on my hands. I find them to be comfortable and and they don’t make any crinkly noise while wearing. They have washed well so far. I always do a nice hand wash before putting in the washing machine.  I dried them also and wonder if the plastics button will warp eventually,[],B08L93L9XY,B08L93L9XY,AF2YKZQRMRGJ655I3MKQUYFGRQGA,2021-03-09 15:37:19.864,0,False,1925,"('POSITIVE', 0.9864697456359863)",POSITIVE,0.9864697456359863
5,Soft feet,"WOrks like a charm.  Has the bottom of my feet feeling baby soft.  I have,  the funkiest, sweatiest feet ever seen in a woman.  I have tried the “As Seen on TV” products, and  slathering my feet in coconut oil and wearing socks, etc. to no avail.  But when I found this all the other went in the trash.  I have been using this product on my feet for a few weeks .  After use  I apply some foot cream to smoothen my feet. Foot cream and this scrapper are a  good combination to have healthier looking feet soon.",[],B08CR6VXQV,B08CR6VXQV,AF2YKZQRMRGJ655I3MKQUYFGRQGA,2020-09-21 15:34:38.560,0,False,1926,"('POSITIVE', 0.9927138686180115)",POSITIVE,0.9927138686180115
5,Great trimmer,Used to line up my undercut.  Works like a dream.  It cuts close and does not bite the skin.  I also use on my brothers hair and he wants to steal it.  nope get your own,[],B087PB8WB9,B087PB8WB9,AF2YKZQRMRGJ655I3MKQUYFGRQGA,2020-09-14 10:53:19.626,1,False,1927,"('POSITIVE', 0.790386974811554)",POSITIVE,0.790386974811554
4,Better than the tea,"This is far better than drinking the teas.  I do not enjoy tea, or the taste.  So this is a great addition to my detox days.  Just pop a pill and I can instantly feel like i am more focused and less bloated.  I do not get the sudden urges to use the bathroom, i am eased into going.  My skin is clear, my stomach is less bloated, and i have more stamina.",[],B076XV7M4T,B076XV7M4T,AF2YKZQRMRGJ655I3MKQUYFGRQGA,2020-07-23 12:48:42.041,0,False,1928,"('POSITIVE', 0.9300141930580139)",POSITIVE,0.9300141930580139
3,slight change in painful joints,My joints are slightly better with this supplement.,[],B01M9ATU9B,B01M9ATU9B,AF2YKZQRMRGJ655I3MKQUYFGRQGA,2020-05-11 13:23:16.515,1,False,1929,"('POSITIVE', 0.7485227584838867)",POSITIVE,0.7485227584838867
4,Hopefully I will loose weight,"Garcinia Cambogia is a small, sour tropical fruit used traditionally as a condiment and to prevent formation and increase release of intestinal gas.  This herb used as natural appetite suppressant. Aids in weight management and does not taste bad.  I mix it in with my yogurt and shakes.  Hopefully it will help me loose weight.  I've taken for 2 days now, 3 doses total, and I already have more energy and notice a suppression in my appetite.",[],B07VMH452R,B07XVVVB8W,AF2YKZQRMRGJ655I3MKQUYFGRQGA,2019-12-06 15:39:36.123,1,False,1930,"('POSITIVE', 0.7640290260314941)",POSITIVE,0.7640290260314941
4,These work really well,"(4.5)<br />These Zep cleaners that came in the Zep cleaning bundle work perfectly. Just like brand names, if not better than some.<br />This bundle comes with an all purpose cleaner and a streak free glass cleaner. The all purpose cleaner is a degreaser as well and it works brilliantly! We had grease splatter on the stove top and I was dreading the clean up but figured it would be a great test for this stuff. I gave it a spray, let it sit for 60 seconds, attempted a wipe up, and wow! The grease came right up. I was impressed. I wasn't 100% in love with the smell but the cleaning power sold me.<br />The glass cleaner I would definitely say is in line with other blue glass cleaners. It only streaked if I wiped it really poorly (I can streak any window/mirror/glass surface imaginable, I am so bad at that). It had the normal smell that you would expect. I liked it a lot.<br />I thought both these cleaners were very good. I'm not sure about the price and how it compares to other cleaners though. Even though I definitely recommend these for their cleaning power, I did have to take just a tad off for the slightly higher cost.",[],B07NZYCZB2,B07NZYCZB2,AHWCZ47A7FIYEJ7KEJG3BO3F5YXQ,2020-05-07 15:17:00.826,0,False,1931,"('POSITIVE', 0.9144569635391235)",POSITIVE,0.9144569635391235
5,Very good gloves,"These gloves are excellent. They work well. The gloves have granules in the palm and fingers that help to cause friction which leads to a better grip. All I know is that these gloves hold on to things like those pesky dishes much better than some others I've used in the past. These are latex free, waterproof, and go up a good distance on the arm to help keep you dry/clean and the water/dirt/etc. out. This pack is very good because the gloves come in different colors so you can use them in different rooms without confusing, say, the bathroom and kitchen gloves! I love these.",[],B07Y332TDH,B07Y332TDH,AHWCZ47A7FIYEJ7KEJG3BO3F5YXQ,2020-01-21 18:41:35.635,0,False,1932,"('POSITIVE', 0.9996689558029175)",POSITIVE,0.9996689558029175
4,Good stuff,So far so good with these capsules. I've had no bad side effects and some good so that works well. They seem to do wonders for the hair and skin. They are said to have antibiotic type effects as well which is always a plus. These are rich in antioxidants and the capsules are vegetarian. Since you are supposed to take one capsule twice a day this is only a one month supply so that's something to consider when deciding if you are going to start a regimen that includes this exact brand of Neem Seed Oil Supplement. It's a good supplement to use and seems to work so it may be worth it.,[],B07SDFWHHG,B07SDFWHHG,AHWCZ47A7FIYEJ7KEJG3BO3F5YXQ,2019-10-30 16:42:18.893,0,False,1933,"('POSITIVE', 0.9976995587348938)",POSITIVE,0.9976995587348938
4,Very good shampoo!,The shampoo is very good. The lid is a bit shaky as I'm sure other reviews probably state but the shampoo is very good. It gets right into your scalp and works so well on all that annoying dandruff. My scalp is very dry and upset with pretty much any type of weather all year round. Currently it's mad at the sun and the end of summer weather. I used this and after three uses if felt and looked quite a bit better. I still have dandruff but it's an ongoing battle and this shampoo is really helping in the fight!<br />I would recommend giving this a shot if you are having some issues. It does help. The lid is not the best made and it can leak a little but it's still worth it. Just be careful with the lid.,[],B07ST82369,B07ST82369,AHWCZ47A7FIYEJ7KEJG3BO3F5YXQ,2019-08-26 15:51:59.742,0,False,1934,"('POSITIVE', 0.9975560903549194)",POSITIVE,0.9975560903549194
1,Only Good Thing - They're Natural,"I’d been using Burt’s Bees drops, saw these, and thought to try them.<br /><br />Bad idea.<br /><br />Bad taste.<br /><br />Bad texture.<br /><br />In addition – they’re far too pricey.<br /><br />Not something I’d get again or recommend.",[],B09TTN522M,B09TTN522M,AF4P6A3SEKS2HCISWAKFZVIFM7NQ,2022-06-26 22:48:45.764,0,False,1935,"('NEGATIVE', 0.999626636505127)",NEGATIVE,0.999626636505127
4,Allergy Test,"This is just one of MANY at-home tests out there.<br /><br />I actually have experience with a similar test – my mom’s A1c test that is sent every few months. In fact, she got one just a few days before I posted this review.<br /><br />This works IDENTICAL to that one.<br /><br />Each has:<br /><br />✉️ Pre-paid mailer to send back<br />💉 Lancets (at least 3)<br />🧼 Alcohol Prep Pad<br />🩸Card for blood droplets<br />📃 Instructions<br />☣️ Bio-Hazard bag for sample card<br />🩹 Band-aid(s) for after<br /><br />The idea is simple – prep the card (with the sticker and fill out info), wash hands, prick fingers, droplets on card, wait until it dries, package it up, mail within a certain amount of time.<br /><br />As for the accuracy …<br /><br />My mom’s A1c was pretty accurate when done this way.<br /><br />This allergy test? I was a bit surprised by the results – no to nuts, which I thought I had an issue with. Turns out – maybe not. Goat cheese (feta) – no allergy there. STRONG reaction to goat’s milk. That’s interesting, but I wouldn’t doubt it.<br /><br />The cost? Under $150, probably comparable to a lab if you don’t have insurance.<br /><br />It is from a certified lab and the results are viewed by a physician. I wouldn’t use it to self-treat, but it isn’t bad to know what’s going on.",[],B097YSBZN3,B097YSBZN3,AF4P6A3SEKS2HCISWAKFZVIFM7NQ,2022-06-26 21:34:16.300,0,False,1936,"('NEGATIVE', 0.9917546510696411)",NEGATIVE,0.9917546510696411
